"","subject","item","region","measure","proficiency1","proficiency2","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"28213",33,20,"spillover2","tt",71,"High","spillover2 tt",2,0,2648,2648,"Ambiguous","Mismatch",2648
"28215",33,7,"spillover2","tt",71,"High","spillover2 tt",1,0,1654,1654,"Ambiguous","Match",1654
"28217",33,3,"spillover2","tt",71,"High","spillover2 tt",1,0,1030,1030,"Ambiguous","Match",1030
"29036",34,11,"spillover2","tt",74,"High","spillover2 tt",2,0,809,809,"Ambiguous","Mismatch",809
"29038",34,8,"spillover2","tt",74,"High","spillover2 tt",3,0,1017,1017,"Unambiguous","Match",1017
"29040",34,15,"spillover2","tt",74,"High","spillover2 tt",2,0,389,389,"Ambiguous","Mismatch",389
"29042",34,20,"spillover2","tt",74,"High","spillover2 tt",3,0,359,359,"Unambiguous","Match",359
"29044",34,12,"spillover2","tt",74,"High","spillover2 tt",3,0,1217,1217,"Unambiguous","Match",1217
"29046",34,24,"spillover2","tt",74,"High","spillover2 tt",3,0,138,138,"Unambiguous","Match",138
"29048",34,2,"spillover2","tt",74,"High","spillover2 tt",1,0,428,428,"Ambiguous","Match",428
"29050",34,10,"spillover2","tt",74,"High","spillover2 tt",1,0,1057,1057,"Ambiguous","Match",1057
"29052",34,4,"spillover2","tt",74,"High","spillover2 tt",3,0,767,767,"Unambiguous","Match",767
"29054",34,6,"spillover2","tt",74,"High","spillover2 tt",1,0,138,138,"Ambiguous","Match",138
"29056",34,22,"spillover2","tt",74,"High","spillover2 tt",1,0,314,314,"Ambiguous","Match",314
"29058",34,17,"spillover2","tt",74,"High","spillover2 tt",4,0,320,320,"Unambiguous","Mismatch",320
"29060",34,16,"spillover2","tt",74,"High","spillover2 tt",3,0,195,195,"Unambiguous","Match",195
"29062",34,14,"spillover2","tt",74,"High","spillover2 tt",1,0,1181,1181,"Ambiguous","Match",1181
"29064",34,1,"spillover2","tt",74,"High","spillover2 tt",4,0,228,228,"Unambiguous","Mismatch",228
"29066",34,21,"spillover2","tt",74,"High","spillover2 tt",4,0,595,595,"Unambiguous","Mismatch",595
"29068",34,19,"spillover2","tt",74,"High","spillover2 tt",2,0,267,267,"Ambiguous","Mismatch",267
"29070",34,23,"spillover2","tt",74,"High","spillover2 tt",2,0,396,396,"Ambiguous","Mismatch",396
"29072",34,3,"spillover2","tt",74,"High","spillover2 tt",2,0,1522,1522,"Ambiguous","Mismatch",1522
"29074",34,18,"spillover2","tt",74,"High","spillover2 tt",1,0,587,587,"Ambiguous","Match",587
"29076",34,9,"spillover2","tt",74,"High","spillover2 tt",4,0,585,585,"Unambiguous","Mismatch",585
"29078",34,13,"spillover2","tt",74,"High","spillover2 tt",4,0,378,378,"Unambiguous","Mismatch",378
"29080",34,7,"spillover2","tt",74,"High","spillover2 tt",2,0,698,698,"Ambiguous","Mismatch",698
"29082",34,5,"spillover2","tt",74,"High","spillover2 tt",4,0,1229,1229,"Unambiguous","Mismatch",1229
"29900",35,16,"spillover2","tt",60,"High","spillover2 tt",3,0,1682,1682,"Unambiguous","Match",1682
"29902",35,9,"spillover2","tt",60,"High","spillover2 tt",4,0,470,470,"Unambiguous","Mismatch",470
"29904",35,11,"spillover2","tt",60,"High","spillover2 tt",2,0,490,490,"Ambiguous","Mismatch",490
"29906",35,17,"spillover2","tt",60,"High","spillover2 tt",4,0,1032,1032,"Unambiguous","Mismatch",1032
"29908",35,3,"spillover2","tt",60,"High","spillover2 tt",2,0,970,970,"Ambiguous","Mismatch",970
"29910",35,13,"spillover2","tt",60,"High","spillover2 tt",4,0,608,608,"Unambiguous","Mismatch",608
"29912",35,10,"spillover2","tt",60,"High","spillover2 tt",1,0,738,738,"Ambiguous","Match",738
"29914",35,4,"spillover2","tt",60,"High","spillover2 tt",3,0,922,922,"Unambiguous","Match",922
"29916",35,20,"spillover2","tt",60,"High","spillover2 tt",3,0,338,338,"Unambiguous","Match",338
"29918",35,18,"spillover2","tt",60,"High","spillover2 tt",1,0,658,658,"Ambiguous","Match",658
"29920",35,2,"spillover2","tt",60,"High","spillover2 tt",1,0,1252,1252,"Ambiguous","Match",1252
"29922",35,24,"spillover2","tt",60,"High","spillover2 tt",3,0,1522,1522,"Unambiguous","Match",1522
"29924",35,21,"spillover2","tt",60,"High","spillover2 tt",4,0,1270,1270,"Unambiguous","Mismatch",1270
"29926",35,1,"spillover2","tt",60,"High","spillover2 tt",4,0,598,598,"Unambiguous","Mismatch",598
"29928",35,7,"spillover2","tt",60,"High","spillover2 tt",2,0,2566,2566,"Ambiguous","Mismatch",2566
"29930",35,5,"spillover2","tt",60,"High","spillover2 tt",4,0,1204,1204,"Unambiguous","Mismatch",1204
"29932",35,19,"spillover2","tt",60,"High","spillover2 tt",2,0,1032,1032,"Ambiguous","Mismatch",1032
"29934",35,15,"spillover2","tt",60,"High","spillover2 tt",2,0,516,516,"Ambiguous","Mismatch",516
"29936",35,22,"spillover2","tt",60,"High","spillover2 tt",1,0,1866,1866,"Ambiguous","Match",1866
"29938",35,14,"spillover2","tt",60,"High","spillover2 tt",1,0,1424,1424,"Ambiguous","Match",1424
"29940",35,23,"spillover2","tt",60,"High","spillover2 tt",2,0,1516,1516,"Ambiguous","Mismatch",1516
"29942",35,12,"spillover2","tt",60,"High","spillover2 tt",3,0,1758,1758,"Unambiguous","Match",1758
"29944",35,6,"spillover2","tt",60,"High","spillover2 tt",1,0,382,382,"Ambiguous","Match",382
"29946",35,8,"spillover2","tt",60,"High","spillover2 tt",3,0,996,996,"Unambiguous","Match",996
"30763",36,6,"spillover2","tt",57,"High","spillover2 tt",2,0,572,572,"Ambiguous","Mismatch",572
"30765",36,18,"spillover2","tt",57,"High","spillover2 tt",2,0,300,300,"Ambiguous","Mismatch",300
"30767",36,10,"spillover2","tt",57,"High","spillover2 tt",2,0,298,298,"Ambiguous","Mismatch",298
"30769",36,17,"spillover2","tt",57,"High","spillover2 tt",1,0,482,482,"Ambiguous","Match",482
"30771",36,12,"spillover2","tt",57,"High","spillover2 tt",4,0,797,797,"Unambiguous","Mismatch",797
"30773",36,23,"spillover2","tt",57,"High","spillover2 tt",3,0,516,516,"Unambiguous","Match",516
"30775",36,2,"spillover2","tt",57,"High","spillover2 tt",2,0,637,637,"Ambiguous","Mismatch",637
"30777",36,11,"spillover2","tt",57,"High","spillover2 tt",3,0,276,276,"Unambiguous","Match",276
"30779",36,5,"spillover2","tt",57,"High","spillover2 tt",1,0,301,301,"Ambiguous","Match",301
"30781",36,22,"spillover2","tt",57,"High","spillover2 tt",2,0,681,681,"Ambiguous","Mismatch",681
"30783",36,24,"spillover2","tt",57,"High","spillover2 tt",4,0,533,533,"Unambiguous","Mismatch",533
"30785",36,1,"spillover2","tt",57,"High","spillover2 tt",1,0,309,309,"Ambiguous","Match",309
"30787",36,19,"spillover2","tt",57,"High","spillover2 tt",3,0,299,299,"Unambiguous","Match",299
"30789",36,16,"spillover2","tt",57,"High","spillover2 tt",4,0,718,718,"Unambiguous","Mismatch",718
"30791",36,9,"spillover2","tt",57,"High","spillover2 tt",1,0,626,626,"Ambiguous","Match",626
"30793",36,21,"spillover2","tt",57,"High","spillover2 tt",1,0,395,395,"Ambiguous","Match",395
"30795",36,8,"spillover2","tt",57,"High","spillover2 tt",4,0,334,334,"Unambiguous","Mismatch",334
"30797",36,7,"spillover2","tt",57,"High","spillover2 tt",3,0,476,476,"Unambiguous","Match",476
"30799",36,3,"spillover2","tt",57,"High","spillover2 tt",3,0,481,481,"Unambiguous","Match",481
"30801",36,20,"spillover2","tt",57,"High","spillover2 tt",4,0,418,418,"Unambiguous","Mismatch",418
"30803",36,13,"spillover2","tt",57,"High","spillover2 tt",1,0,540,540,"Ambiguous","Match",540
"30805",36,14,"spillover2","tt",57,"High","spillover2 tt",2,0,387,387,"Ambiguous","Mismatch",387
"30807",36,4,"spillover2","tt",57,"High","spillover2 tt",4,0,1151,1151,"Unambiguous","Mismatch",1151
"30809",36,15,"spillover2","tt",57,"High","spillover2 tt",3,0,244,244,"Unambiguous","Match",244
"31628",37,21,"spillover2","tt",80,"High","spillover2 tt",2,0,936,936,"Ambiguous","Mismatch",936
"31630",37,3,"spillover2","tt",80,"High","spillover2 tt",4,0,1428,1428,"Unambiguous","Mismatch",1428
"31632",37,23,"spillover2","tt",80,"High","spillover2 tt",4,0,1900,1900,"Unambiguous","Mismatch",1900
"31634",37,1,"spillover2","tt",80,"High","spillover2 tt",2,0,742,742,"Ambiguous","Mismatch",742
"31636",37,8,"spillover2","tt",80,"High","spillover2 tt",1,0,669,669,"Ambiguous","Match",669
"31638",37,20,"spillover2","tt",80,"High","spillover2 tt",1,0,883,883,"Ambiguous","Match",883
"31640",37,16,"spillover2","tt",80,"High","spillover2 tt",1,0,409,409,"Ambiguous","Match",409
"31642",37,14,"spillover2","tt",80,"High","spillover2 tt",3,0,1814,1814,"Unambiguous","Match",1814
"31644",37,22,"spillover2","tt",80,"High","spillover2 tt",3,0,569,569,"Unambiguous","Match",569
"31646",37,11,"spillover2","tt",80,"High","spillover2 tt",4,0,1770,1770,"Unambiguous","Mismatch",1770
"31648",37,2,"spillover2","tt",80,"High","spillover2 tt",3,0,963,963,"Unambiguous","Match",963
"31650",37,24,"spillover2","tt",80,"High","spillover2 tt",1,0,187,187,"Ambiguous","Match",187
"31652",37,9,"spillover2","tt",80,"High","spillover2 tt",2,0,1502,1502,"Ambiguous","Mismatch",1502
"31654",37,17,"spillover2","tt",80,"High","spillover2 tt",2,0,1023,1023,"Ambiguous","Mismatch",1023
"31656",37,18,"spillover2","tt",80,"High","spillover2 tt",3,0,795,795,"Unambiguous","Match",795
"31658",37,5,"spillover2","tt",80,"High","spillover2 tt",2,0,1944,1944,"Ambiguous","Mismatch",1944
"31660",37,6,"spillover2","tt",80,"High","spillover2 tt",3,0,263,263,"Unambiguous","Match",263
"31662",37,13,"spillover2","tt",80,"High","spillover2 tt",2,0,540,540,"Ambiguous","Mismatch",540
"31664",37,12,"spillover2","tt",80,"High","spillover2 tt",1,0,1393,1393,"Ambiguous","Match",1393
"31666",37,10,"spillover2","tt",80,"High","spillover2 tt",3,0,549,549,"Unambiguous","Match",549
"31668",37,7,"spillover2","tt",80,"High","spillover2 tt",4,0,995,995,"Unambiguous","Mismatch",995
"31670",37,19,"spillover2","tt",80,"High","spillover2 tt",4,0,1627,1627,"Unambiguous","Mismatch",1627
"31672",37,4,"spillover2","tt",80,"High","spillover2 tt",1,0,785,785,"Ambiguous","Match",785
"31674",37,15,"spillover2","tt",80,"High","spillover2 tt",4,0,321,321,"Unambiguous","Mismatch",321
"32492",38,14,"spillover2","tt",64,"High","spillover2 tt",4,0,1782,1782,"Unambiguous","Mismatch",1782
"32494",38,12,"spillover2","tt",64,"High","spillover2 tt",2,0,5889,5889,"Ambiguous","Mismatch",NA
"32496",38,10,"spillover2","tt",64,"High","spillover2 tt",4,0,966,966,"Unambiguous","Mismatch",966
"32498",38,20,"spillover2","tt",64,"High","spillover2 tt",2,0,1401,1401,"Ambiguous","Mismatch",1401
"32500",38,4,"spillover2","tt",64,"High","spillover2 tt",2,0,2854,2854,"Ambiguous","Mismatch",2854
"32502",38,5,"spillover2","tt",64,"High","spillover2 tt",3,0,2393,2393,"Unambiguous","Match",2393
"32504",38,16,"spillover2","tt",64,"High","spillover2 tt",2,0,2217,2217,"Ambiguous","Mismatch",2217
"32506",38,18,"spillover2","tt",64,"High","spillover2 tt",4,0,1640,1640,"Unambiguous","Mismatch",1640
"32508",38,17,"spillover2","tt",64,"High","spillover2 tt",3,0,1174,1174,"Unambiguous","Match",1174
"32510",38,15,"spillover2","tt",64,"High","spillover2 tt",1,0,464,464,"Ambiguous","Match",464
"32512",38,3,"spillover2","tt",64,"High","spillover2 tt",1,0,763,763,"Ambiguous","Match",763
"32514",38,1,"spillover2","tt",64,"High","spillover2 tt",3,0,522,522,"Unambiguous","Match",522
"32516",38,23,"spillover2","tt",64,"High","spillover2 tt",1,0,276,276,"Ambiguous","Match",276
"32518",38,2,"spillover2","tt",64,"High","spillover2 tt",4,0,666,666,"Unambiguous","Mismatch",666
"32520",38,24,"spillover2","tt",64,"High","spillover2 tt",2,0,1772,1772,"Ambiguous","Mismatch",1772
"32522",38,7,"spillover2","tt",64,"High","spillover2 tt",1,0,610,610,"Ambiguous","Match",610
"32524",38,13,"spillover2","tt",64,"High","spillover2 tt",3,0,483,483,"Unambiguous","Match",483
"32526",38,6,"spillover2","tt",64,"High","spillover2 tt",4,0,279,279,"Unambiguous","Mismatch",279
"32528",38,19,"spillover2","tt",64,"High","spillover2 tt",1,0,879,879,"Ambiguous","Match",879
"32530",38,11,"spillover2","tt",64,"High","spillover2 tt",1,0,856,856,"Ambiguous","Match",856
"32532",38,9,"spillover2","tt",64,"High","spillover2 tt",3,0,943,943,"Unambiguous","Match",943
"32534",38,21,"spillover2","tt",64,"High","spillover2 tt",3,0,1402,1402,"Unambiguous","Match",1402
"32536",38,22,"spillover2","tt",64,"High","spillover2 tt",4,0,1573,1573,"Unambiguous","Mismatch",1573
"32538",38,8,"spillover2","tt",64,"High","spillover2 tt",2,0,632,632,"Ambiguous","Mismatch",632
"33355",39,15,"spillover2","tt",75,"High","spillover2 tt",2,0,1042,1042,"Ambiguous","Mismatch",1042
"33357",39,7,"spillover2","tt",75,"High","spillover2 tt",2,0,1485,1485,"Ambiguous","Mismatch",1485
"33359",39,1,"spillover2","tt",75,"High","spillover2 tt",4,0,1864,1864,"Unambiguous","Mismatch",1864
"33361",39,3,"spillover2","tt",75,"High","spillover2 tt",2,0,1232,1232,"Ambiguous","Mismatch",1232
"33363",39,6,"spillover2","tt",75,"High","spillover2 tt",1,0,952,952,"Ambiguous","Match",952
"33365",39,2,"spillover2","tt",75,"High","spillover2 tt",1,0,1252,1252,"Ambiguous","Match",1252
"33367",39,20,"spillover2","tt",75,"High","spillover2 tt",3,0,1173,1173,"Unambiguous","Match",1173
"33369",39,23,"spillover2","tt",75,"High","spillover2 tt",2,0,951,951,"Ambiguous","Mismatch",951
"33371",39,16,"spillover2","tt",75,"High","spillover2 tt",3,0,859,859,"Unambiguous","Match",859
"33373",39,13,"spillover2","tt",75,"High","spillover2 tt",4,0,1559,1559,"Unambiguous","Mismatch",1559
"33375",39,24,"spillover2","tt",75,"High","spillover2 tt",3,0,867,867,"Unambiguous","Match",867
"33377",39,14,"spillover2","tt",75,"High","spillover2 tt",1,0,1342,1342,"Ambiguous","Match",1342
"33379",39,22,"spillover2","tt",75,"High","spillover2 tt",1,0,984,984,"Ambiguous","Match",984
"33381",39,4,"spillover2","tt",75,"High","spillover2 tt",3,0,977,977,"Unambiguous","Match",977
"33383",39,17,"spillover2","tt",75,"High","spillover2 tt",4,0,709,709,"Unambiguous","Mismatch",709
"33385",39,5,"spillover2","tt",75,"High","spillover2 tt",4,0,1620,1620,"Unambiguous","Mismatch",1620
"33387",39,11,"spillover2","tt",75,"High","spillover2 tt",2,0,371,371,"Ambiguous","Mismatch",371
"33389",39,18,"spillover2","tt",75,"High","spillover2 tt",1,0,682,682,"Ambiguous","Match",682
"33391",39,19,"spillover2","tt",75,"High","spillover2 tt",2,0,557,557,"Ambiguous","Mismatch",557
"33393",39,21,"spillover2","tt",75,"High","spillover2 tt",4,0,714,714,"Unambiguous","Mismatch",714
"33395",39,10,"spillover2","tt",75,"High","spillover2 tt",1,0,624,624,"Ambiguous","Match",624
"33397",39,9,"spillover2","tt",75,"High","spillover2 tt",4,0,1336,1336,"Unambiguous","Mismatch",1336
"33399",39,8,"spillover2","tt",75,"High","spillover2 tt",3,0,352,352,"Unambiguous","Match",352
"33401",39,12,"spillover2","tt",75,"High","spillover2 tt",3,0,1424,1424,"Unambiguous","Match",1424
"34220",40,13,"spillover2","tt",83,"High","spillover2 tt",1,0,1044,1044,"Ambiguous","Match",1044
"34222",40,18,"spillover2","tt",83,"High","spillover2 tt",2,0,1000,1000,"Ambiguous","Mismatch",1000
"34224",40,9,"spillover2","tt",83,"High","spillover2 tt",1,0,903,903,"Ambiguous","Match",903
"34226",40,1,"spillover2","tt",83,"High","spillover2 tt",1,0,588,588,"Ambiguous","Match",588
"34228",40,7,"spillover2","tt",83,"High","spillover2 tt",3,0,1022,1022,"Unambiguous","Match",1022
"34230",40,5,"spillover2","tt",83,"High","spillover2 tt",1,0,1096,1096,"Ambiguous","Match",1096
"34232",40,4,"spillover2","tt",83,"High","spillover2 tt",4,0,451,451,"Unambiguous","Mismatch",451
"34234",40,24,"spillover2","tt",83,"High","spillover2 tt",4,0,607,607,"Unambiguous","Mismatch",607
"34236",40,15,"spillover2","tt",83,"High","spillover2 tt",3,0,561,561,"Unambiguous","Match",561
"34238",40,19,"spillover2","tt",83,"High","spillover2 tt",3,0,396,396,"Unambiguous","Match",396
"34240",40,20,"spillover2","tt",83,"High","spillover2 tt",4,0,171,171,"Unambiguous","Mismatch",171
"34242",40,16,"spillover2","tt",83,"High","spillover2 tt",4,0,848,848,"Unambiguous","Mismatch",848
"34244",40,8,"spillover2","tt",83,"High","spillover2 tt",4,0,691,691,"Unambiguous","Mismatch",691
"34246",40,23,"spillover2","tt",83,"High","spillover2 tt",3,0,1905,1905,"Unambiguous","Match",1905
"34248",40,10,"spillover2","tt",83,"High","spillover2 tt",2,0,2306,2306,"Ambiguous","Mismatch",2306
"34250",40,21,"spillover2","tt",83,"High","spillover2 tt",1,0,621,621,"Ambiguous","Match",621
"34252",40,3,"spillover2","tt",83,"High","spillover2 tt",3,0,1072,1072,"Unambiguous","Match",1072
"34254",40,17,"spillover2","tt",83,"High","spillover2 tt",1,0,1055,1055,"Ambiguous","Match",1055
"34256",40,2,"spillover2","tt",83,"High","spillover2 tt",2,0,1622,1622,"Ambiguous","Mismatch",1622
"34258",40,22,"spillover2","tt",83,"High","spillover2 tt",2,0,1113,1113,"Ambiguous","Mismatch",1113
"34260",40,12,"spillover2","tt",83,"High","spillover2 tt",4,0,953,953,"Unambiguous","Mismatch",953
"34262",40,6,"spillover2","tt",83,"High","spillover2 tt",2,0,959,959,"Ambiguous","Mismatch",959
"34264",40,11,"spillover2","tt",83,"High","spillover2 tt",3,0,443,443,"Unambiguous","Match",443
"34266",40,14,"spillover2","tt",83,"High","spillover2 tt",2,0,912,912,"Ambiguous","Mismatch",912
